Date,SPY,XLK,XLF,XLE,XLV
2025-03-19,559.0206909179688,106.65714263916016,48.63951110839844,44.62319564819336,143.7893829345703
2025-03-20,557.4041748046875,105.89781951904295,48.70820236206055,44.78662490844727,143.87744140625
2025-03-21,557.5880126953125,106.1856689453125,48.53157806396485,44.47417449951172,143.4761962890625
2025-03-24,567.5736083984375,108.1966781616211,49.38736724853516,44.98090744018555,144.5716552734375
2025-03-25,568.93798828125,108.55463409423828,49.66310501098633,45.16499710083008,142.724609375
2025-03-26,562.1458740234375,106.13346099853516,49.51538848876953,45.43143844604492,142.20388793945312
2025-03-27,560.6529541015625,105.154052734375,49.41690826416016,44.99059677124024,142.42987060546875
2025-03-28,549.3623046875,102.6036376953125,48.46165466308594,44.77743911743164,141.9877471923828
2025-03-31,553.0501098632812,102.65335083007812,49.05253601074219,45.271575927734375,143.45162963867188
2025-04-01,554.6121826171875,103.40406036376952,48.993446350097656,45.53802108764648,140.8284149169922
2025-04-02,558.1219482421875,104.16968536376952,49.39721298217773,45.60100173950195,141.7716064453125
2025-04-03,530.6172485351562,97.06031799316406,46.96477127075195,42.02093505859375,140.62208557128906
2025-04-04,499.5533447265625,90.66685485839844,43.52784729003906,38.15504837036133,132.90963745117188
2025-04-07,498.66357421875,91.2087631225586,43.41951751708984,37.907981872558594,132.11383056640625
2025-04-08,490.8531188964844,89.35435485839844,43.252098083496094,37.03113555908203,130.6499481201172
2025-04-09,542.4021606445312,101.35079956054688,46.51176834106445,39.8990592956543,136.3286590576172
2025-04-10,518.6346435546875,96.63275909423828,45.21184539794922,37.2927360534668,132.52647399902344
2025-04-11,527.888427734375,98.6114501953125,45.96028137207031,38.21802520751953,134.47178649902344
2025-04-14,533.0098266601562,99.51131439208984,46.432987213134766,38.35367202758789,136.11251831054688
2025-04-15,531.5169067382812,99.87423706054688,46.55116271972656,38.29553985595703,135.2774200439453
2025-04-16,519.7023315429688,96.40406799316406,45.82240676879883,38.61042785644531,133.9019317626953
2025-04-17,520.44384765625,95.88204956054688,45.94058990478516,39.48243713378906,133.115966796875
2025-04-21,508.0558776855469,93.4062042236328,44.95579528808594,38.450565338134766,130.24713134765625
2025-04-22,521.2743530273438,95.68319702148438,46.44283676147461,39.42914581298828,132.69349670410156
2025-04-23,529.3516845703125,98.45732879638672,46.99431610107422,39.356475830078125,133.3517608642578
2025-04-24,540.4940185546875,102.13133239746094,47.516258239746094,39.98625946044922,134.98268127441406
2025-04-25,544.3992919921875,103.6427001953125,47.28975296020508,39.91358947753906,135.63111877441406
